"","1","2","3","4","5","6","7","8"
"""seizures",0,0,0,0,1,0,0,0
"""selected",0,0,0,0,1,0,0,0
"""selects",0,0,0,0,1,0,0,0
"""sense",0,0,0,0,1,0,0,0
"""serve",0,0,0,0,1,0,0,0
"""serving",0,0,0,0,1,0,0,0
"""several",0,0,0,0,1,1,2,0
"""severe",0,0,0,0,2,0,0,0
"""she",0,0,0,0,7,14,0,0
"""significant",0,0,0,0,2,0,0,0
"""since",0,0,0,0,2,6,0,1
"""six",0,0,0,0,1,0,0,0
"""slightly",0,0,0,0,1,1,0,0
"""slow",0,0,0,0,1,1,0,0
"""slp",0,0,0,0,2,0,0,0
"""some",0,0,0,0,2,2,1,0
"""someone",0,0,0,0,1,0,1,0
"""something",0,0,0,0,1,1,0,0
"""son",0,0,0,0,4,7,0,1
"""soon",0,0,0,0,1,0,0,0
"""sound",0,0,0,0,3,0,0,1
"""sounds",0,0,0,0,1,0,0,0
"""space",0,0,0,0,1,0,0,0
"""specialist",0,0,0,0,1,0,0,0
"""square",0,0,0,0,1,0,0,0
"""staff",0,0,0,0,1,0,1,0
"""stage",0,0,0,0,1,0,0,0
"""start",0,0,0,0,1,2,0,0
"""starts",0,0,0,0,1,0,0,0
"""state",0,0,0,0,2,0,0,0
"""still",0,0,0,0,1,0,0,0
"""stolen",0,0,0,0,1,0,0,0
"""straight",0,0,0,0,1,0,0,0
"""struggle",0,0,0,0,1,0,0,0
"""student",0,0,0,0,8,1,2,0
"""student's",0,0,0,0,1,0,0,0
"""students",0,0,0,0,16,0,11,3
"""stuff",0,0,0,0,1,0,0,0
"""stumbled",0,0,0,0,1,0,0,0
"""sub",0,0,0,0,2,0,0,0
"""subjects",0,0,0,0,1,0,0,0
"""successfully",0,0,0,0,1,0,0,0
"""sure",0,0,0,0,1,0,0,0
"""swiftly",0,0,0,0,2,0,0,0
"""symbolix",0,0,0,0,1,0,0,0
"""synced",0,0,0,0,1,0,0,0
"""synchronized",0,0,0,0,1,0,0,0
"""synth",0,0,0,0,1,0,0,0
"""systems",0,0,0,0,1,0,0,0
"""tap",0,0,0,0,1,0,0,0
"""teach",0,0,0,0,1,0,0,0
"""teacher",0,0,0,0,2,0,0,1
"""technical",0,0,0,0,1,0,0,0
"""tell",0,0,0,0,2,0,0,0
"""testing",0,0,0,0,1,0,0,0
"""th",0,0,0,0,1,0,0,0
"""thank",0,0,0,0,2,2,1,0
"""thanks",0,0,0,0,1,0,0,0
"""that's",0,0,0,0,2,0,0,0
"""then",0,0,0,0,1,1,2,2
"""therapist",0,0,0,0,3,1,0,0
"""there's",0,0,0,0,1,0,0,0
"""they've",0,0,0,0,1,0,0,0
"""things",0,0,0,0,2,2,0,0
"""though",0,0,0,0,1,2,0,0
"""thought",0,0,0,0,2,1,0,0
"""thousands",0,0,0,0,1,0,0,0
"""three",0,0,0,0,1,1,0,0
"""thrilled",0,0,0,0,1,0,0,0
"""throughout",0,0,0,0,1,0,1,0
"""throwing",0,0,0,0,1,0,0,0
"""times",0,0,0,0,1,0,1,0
"""tiny",0,0,0,0,1,0,0,0
"""today",0,0,0,0,1,0,0,0
"""took",0,0,0,0,1,1,1,0
"""tools",0,0,0,0,5,1,0,0
"""totally",0,0,0,0,1,1,0,0
"""trained",0,0,0,0,1,0,0,0
"""training",0,0,0,0,2,0,1,0
"""tricky",0,0,0,0,1,0,0,0
"""tried",0,0,0,0,3,1,0,0
"""true",0,0,0,0,1,0,0,0
"""try",0,0,0,0,2,1,1,1
"""tutorials",0,0,0,0,2,0,0,0
"""typed",0,0,0,0,1,1,0,0
"""unable",0,0,0,0,1,0,0,2
"""units",0,0,0,0,1,0,0,0
"""unless",0,0,0,0,1,1,0,0
"""update",0,0,0,0,2,1,0,3
"""updates",0,0,0,0,1,0,0,0
"""usable",0,0,0,0,1,0,0,0
"""useful",0,0,0,0,1,0,0,1
"""username",0,0,0,0,1,0,0,0
"""uses",0,0,0,0,3,2,0,0
"""very",0,0,0,0,8,4,1,3
"""visually",0,0,0,0,1,0,0,0
"""vjs",0,0,0,0,1,0,0,0
"""voila",0,0,0,0,1,0,0,0
"""vs",0,0,0,0,1,0,0,0
"""wants",0,0,0,0,2,2,2,0
"""watched",0,0,0,0,1,0,0,0
"""ways",0,0,0,0,1,0,0,0
"""websites",0,0,0,0,1,0,0,0
"""weed",0,0,0,0,1,0,0,0
"""well",0,0,0,0,6,3,0,0
"""went",0,0,0,0,1,0,0,0
"""white",0,0,0,0,1,1,0,0
"""who's",0,0,0,0,1,0,0,0
"""why",0,0,0,0,1,0,0,0
"""wink",0,0,0,0,1,0,0,0
"""wonderful",0,0,0,0,1,0,0,0
"""work",0,0,0,0,3,2,1,1
"""workarounds",0,0,0,0,1,0,0,0
"""worked",0,0,0,0,2,0,1,0
"""worth",0,0,0,0,1,1,0,0
"""would",0,0,0,0,2,4,0,1
"""wow",0,0,0,0,1,0,0,0
"""year",0,0,0,0,3,0,1,0
"""years",0,0,0,0,7,5,1,0
"""yogurt",0,0,0,0,1,0,0,0
"""you're",0,0,0,0,1,0,0,0
"1"",",0,0,0,0,2,0,1,1
"2000",0,0,0,0,1,0,0,0
"2000"",",0,0,0,0,1,0,0,0
"2016",0,0,0,0,1,0,0,0
"2016"",",0,0,0,0,1,0,0,0
"26"",",0,0,0,0,1,0,0,0
"3"",",0,0,0,0,1,0,3,0
"4"",",0,0,0,0,2,0,1,0
"6"",",0,0,0,0,1,1,1,0
"able",0,0,0,0,4,2,6,0
"able"",",0,0,0,0,4,2,6,0
"acapela",0,0,0,0,1,0,0,0
"acapela"",",0,0,0,0,1,0,0,0
"account"",",0,0,0,0,1,0,0,0
"achievement",0,0,0,0,1,0,0,0
"achievement"",",0,0,0,0,1,0,0,0
"actual",0,0,0,0,1,0,0,0
"actual"",",0,0,0,0,1,0,0,0
"actually",0,0,0,0,1,0,0,0
"actually"",",0,0,0,0,1,0,0,0
"added",0,0,0,0,1,3,1,0
"added"",",0,0,0,0,1,3,1,0
"adding",0,0,0,0,3,0,3,0
"adding"",",0,0,0,0,3,0,3,0
"additionally",0,0,0,0,1,0,0,0
"additionally"",",0,0,0,0,1,0,0,0
"affable",0,0,0,0,1,0,0,0
"affable"",",0,0,0,0,1,0,0,0
"afford",0,0,0,0,2,0,0,0
"afford"",",0,0,0,0,2,0,0,0
"affordability",0,0,0,0,1,0,0,0
"affordability"",",0,0,0,0,1,0,0,0
"after",0,0,0,0,2,2,0,0
"after"",",0,0,0,0,2,2,0,0
"again",0,0,0,0,2,2,0,1
"again"",",0,0,0,0,2,2,0,1
"age",0,0,0,0,1,1,0,0
"age"",",0,0,0,0,1,1,0,0
"ago",0,0,0,0,1,2,0,0
"ago"",",0,0,0,0,1,2,0,0
"album",0,0,0,0,1,1,0,0
"album"",",0,0,0,0,1,1,0,0
"along"",",0,0,0,0,1,0,0,0
"already",0,0,0,0,2,0,2,0
"already"",",0,0,0,0,2,0,2,0
"alternate",0,0,0,0,2,0,0,0
"alternate"",",0,0,0,0,2,0,0,0
"am"",",0,0,0,0,6,6,4,0
"amazing",0,0,0,0,5,0,0,0
"amazing"",",0,0,0,0,5,0,0,0
"answer",0,0,0,0,2,0,0,0
"answer"",",0,0,0,0,2,0,0,0
"answered",0,0,0,0,1,0,0,0
"answered"",",0,0,0,0,1,0,0,0
"answers",0,0,0,0,1,0,0,0
"answers"",",0,0,0,0,1,0,0,0
"anxious",0,0,0,0,1,0,0,0
"anxious"",",0,0,0,0,1,0,0,0
"anything",0,0,0,0,2,0,0,0
"anything"",",0,0,0,0,2,0,0,0
"apart",0,0,0,0,1,0,0,0
"apart"",",0,0,0,0,1,0,0,0
"aphasia",0,0,0,0,1,0,0,0
"aphasia"",",0,0,0,0,1,0,0,0
"appeared",0,0,0,0,1,0,0,0
"appeared"",",0,0,0,0,1,0,0,0
"appreciate",0,0,0,0,1,1,0,0
"appreciate"",",0,0,0,0,1,1,0,0
"ask",0,0,0,0,1,0,0,0
"ask"",",0,0,0,0,1,0,0,0
"asked",0,0,0,0,2,0,0,0
"asked"",",0,0,0,0,2,0,0,0
"assessing",0,0,0,0,1,0,0,0
"assessing"",",0,0,0,0,1,0,0,0
"assessment",0,0,0,0,2,0,0,0
"assessment"",",0,0,0,0,2,0,0,0
"associate",0,0,0,0,1,0,0,0
"associate"",",0,0,0,0,1,0,0,0
"attends",0,0,0,0,1,0,0,0
"attends"",",0,0,0,0,1,0,0,0
"attention",0,0,0,0,1,0,0,0
"attention"",",0,0,0,0,1,0,0,0
"attribuites",0,0,0,0,1,0,0,0
"attribuites"",",0,0,0,0,1,0,0,0
"author",0,0,0,0,1,0,0,0
"author"",",0,0,0,0,1,0,0,0
"authoriing",0,0,0,0,1,0,0,0
"authoriing"",",0,0,0,0,1,0,0,0
"authoring",0,0,0,0,5,0,0,0
"authoring"",",0,0,0,0,5,0,0,0
"b"",",0,0,0,0,1,0,0,0
"bank",0,0,0,0,1,0,0,0
"bank"",",0,0,0,0,1,0,0,0
"barely",0,0,0,0,1,0,0,0
"barely"",",0,0,0,0,1,0,0,0
"basics",0,0,0,0,1,0,0,0
"basics"",",0,0,0,0,1,0,0,0
"bathroom",0,0,0,0,1,0,0,0
"bathroom"",",0,0,0,0,1,0,0,0
"beauty",0,0,0,0,1,0,0,0
"beauty"",",0,0,0,0,1,0,0,0
"because",0,0,0,0,6,4,0,2
"because"",",0,0,0,0,6,4,0,2
"become",0,0,0,0,2,0,0,0
"become"",",0,0,0,0,2,0,0,0
"before",0,0,0,0,6,2,0,0
"before"",",0,0,0,0,6,2,0,0
"benefit",0,0,0,0,1,0,0,0
"benefit"",",0,0,0,0,1,0,0,0
"better",0,0,0,0,1,2,0,2
"better"",",0,0,0,0,1,2,0,2
"bick",0,0,0,0,2,0,0,0
"bick"",",0,0,0,0,2,0,0,0
"bit",0,0,0,0,2,0,0,0
"bit"",",0,0,0,0,2,0,0,0
"black",0,0,0,0,1,0,0,0
"black"",",0,0,0,0,1,0,0,0
"blinks",0,0,0,0,1,0,0,0
"blinks"",",0,0,0,0,1,0,0,0
"board",0,0,0,0,8,0,0,0
"board"",",0,0,0,0,8,0,0,0
"boaring",0,0,0,0,1,0,0,0
"boaring"",",0,0,0,0,1,0,0,0
"body",0,0,0,0,1,1,0,0
"body"",",0,0,0,0,1,1,0,0
"brand",0,0,0,0,2,0,0,0
"brand"",",0,0,0,0,2,0,0,0
"buggy",0,0,0,0,1,0,0,0
"buggy"",",0,0,0,0,1,0,0,0
"busy",0,0,0,0,1,0,0,0
"busy"",",0,0,0,0,1,0,0,0
"buy",0,0,0,0,1,1,0,0
"buy"",",0,0,0,0,1,1,0,0
"c"",",0,0,0,0,1,0,0,0
"c(""this",0,0,0,0,1,0,0,0
"cameraman",0,0,0,0,1,0,0,0
"cameraman"",",0,0,0,0,1,0,0,0
"can't",0,0,0,0,2,0,0,0
"can't"",",0,0,0,0,2,0,0,0
"care",0,0,0,0,1,1,0,0
"care"",",0,0,0,0,1,1,0,0
"case",0,0,0,0,1,3,0,0
"case"",",0,0,0,0,1,3,0,0
"cause",0,0,0,0,1,0,0,0
"cause"",",0,0,0,0,1,0,0,0
"certain",0,0,0,0,1,1,0,0
"certain"",",0,0,0,0,1,1,0,0
"certificate",0,0,0,0,1,0,0,0
"certificate"",",0,0,0,0,1,0,0,0
"changing",0,0,0,0,2,1,0,0
"changing"",",0,0,0,0,2,0,0,0
"child",0,0,0,0,1,1,2,0
"child"",",0,0,0,0,1,1,2,0
"choice",0,0,0,0,2,0,0,0
"choice"",",0,0,0,0,2,0,0,0
"circuit",0,0,0,0,1,0,0,0
"circuit"",",0,0,0,0,1,0,0,0
"class",0,0,0,0,4,0,0,0
"class"",",0,0,0,0,4,0,0,0
"clean",0,0,0,0,2,0,0,0
"clean"",",0,0,0,0,2,0,0,0
"click",0,0,0,0,1,0,0,0
"click"",",0,0,0,0,1,0,0,0
"clicking",0,0,0,0,1,0,0,0
"clicking"",",0,0,0,0,1,0,0,0
"client",0,0,0,0,2,0,0,0
"client"",",0,0,0,0,2,0,0,0
"clients",0,0,0,0,3,0,0,0
"clients"",",0,0,0,0,3,0,0,0
"clipart",0,0,0,0,1,0,0,0
"clipart"",",0,0,0,0,1,0,0,0
"closed",0,0,0,0,1,0,0,0
"closed"",",0,0,0,0,1,0,0,0
"cloud",0,0,0,0,1,0,0,0
"cloud"",",0,0,0,0,1,0,0,0
"cognitive",0,0,0,0,2,1,0,0
"cognitive"",",0,0,0,0,2,1,0,0
"colleagues",0,0,0,0,1,0,0,0
"colleagues"",",0,0,0,0,1,0,0,0
"come",0,0,0,0,1,0,0,1
"come"",",0,0,0,0,1,0,0,1
"comfortable",0,0,0,0,1,0,0,0
"comfortable"",",0,0,0,0,1,0,0,0
"comments",0,0,0,0,1,0,0,0
"comments"",",0,0,0,0,1,0,0,0
"commercial",0,0,0,0,1,0,0,0
"commercial"",",0,0,0,0,1,0,0,0
"complaint",0,0,0,0,1,0,0,0
"complaint"",",0,0,0,0,1,0,0,0
"compliment",0,0,0,0,1,0,0,0
"compliment"",",0,0,0,0,1,0,0,0
"conceived",0,0,0,0,1,0,0,0
"concept",0,0,0,0,2,0,0,0
"concept"",",0,0,0,0,2,0,0,0
"condition",0,0,0,0,1,0,0,0
"condition"",",0,0,0,0,1,0,0,0
"contact",0,0,0,0,1,0,0,0
"contact"",",0,0,0,0,1,0,0,0
"continue",0,0,0,0,1,0,0,1
"continue"",",0,0,0,0,1,0,0,1
"continues",0,0,0,0,1,0,0,0
"continues"",",0,0,0,0,1,0,0,0
"control",0,0,0,0,1,0,0,0
"control"",",0,0,0,0,1,0,0,0
"conversation",0,0,0,0,1,0,1,0
"conversation"",",0,0,0,0,1,0,1,0
"convince",0,0,0,0,1,0,0,0
"convince"",",0,0,0,0,1,0,0,0
"copyright",0,0,0,0,1,0,0,0
"copyright"",",0,0,0,0,1,0,0,0
"costs",0,0,0,0,1,0,0,0
"costs"",",0,0,0,0,1,0,0,0
"could",0,0,0,0,3,2,0,0
"could"",",0,0,0,0,3,2,0,0
"counting",0,0,0,0,1,0,0,0
"counting"",",0,0,0,0,1,0,0,0
"countless",0,0,0,0,2,0,0,0
"countless"",",0,0,0,0,2,0,0,0
"couple",0,0,0,0,2,0,0,0
"couple"",",0,0,0,0,2,0,0,0
"created",0,0,0,0,1,0,2,0
"created"",",0,0,0,0,1,0,2,0
"creator",0,0,0,0,1,0,0,0
"creator"",",0,0,0,0,1,0,0,0
"curriculum",0,0,0,0,2,0,0,0
"curriculum"",",0,0,0,0,2,0,0,0
"curve",0,0,0,0,2,0,0,0
"curve"",",0,0,0,0,2,0,0,0
"customer",0,0,0,0,3,0,0,1
"customer"",",0,0,0,0,3,0,0,1
"customizations",0,0,0,0,1,0,0,0
"customizations"",",0,0,0,0,1,0,0,0
"d"",",0,0,0,0,1,0,0,0
"dad",0,0,0,0,3,1,0,0
"dad"",",0,0,0,0,2,1,0,0
"dangerous",0,0,0,0,1,0,0,0
"dangerous"",",0,0,0,0,1,0,0,0
"data",0,0,0,0,2,0,0,0
"data"",",0,0,0,0,2,0,0,0
"dayhab",0,0,0,0,1,0,0,0
"dayhab"",",0,0,0,0,1,0,0,0
"definitely",0,0,0,0,1,0,0,0
"definitely"",",0,0,0,0,1,0,0,0
"degenerative",0,0,0,0,1,0,0,0
"degenerative"",",0,0,0,0,1,0,0,0
"delete",0,0,0,0,2,1,4,0
"delete"",",0,0,0,0,2,1,4,0
"deleting",0,0,0,0,1,0,0,1
"deleting"",",0,0,0,0,1,0,0,1
"despite",0,0,0,0,1,0,0,0
"despite"",",0,0,0,0,1,0,0,0
"detailed",0,0,0,0,1,0,0,0
"detailed"",",0,0,0,0,1,0,0,0
"developing",0,0,0,0,2,0,0,0
"developing"",",0,0,0,0,2,0,0,0
"did",0,0,0,0,2,1,0,2
"did"",",0,0,0,0,2,1,0,2
"didn't",0,0,0,0,5,0,0,0
"didn't"",",0,0,0,0,5,0,0,0
"dining",0,0,0,0,1,0,0,0
"dining"",",0,0,0,0,1,0,0,0
"disabilities",0,0,0,0,7,1,0,0
"disabilities"",",0,0,0,0,7,1,0,0
"disapears",0,0,0,0,1,0,0,0
"disapears"",",0,0,0,0,1,0,0,0
"diverse",0,0,0,0,1,0,0,0
"diverse"",",0,0,0,0,1,0,0,0
"djs",0,0,0,0,1,0,0,0
"djs"",",0,0,0,0,1,0,0,0
"do"",",0,0,0,0,5,3,2,1
"doesn't",0,0,0,0,1,0,1,0
"doesn't"",",0,0,0,0,1,0,1,0
"doing",0,0,0,0,1,0,0,0
"doing"",",0,0,0,0,1,0,0,0
"don't",0,0,0,0,1,0,4,0
"don't"",",0,0,0,0,1,0,4,0
"doors",0,0,0,0,2,0,0,0
"doors"",",0,0,0,0,2,0,0,0
"downloaded",0,0,0,0,2,0,0,0
"downloaded"",",0,0,0,0,2,0,0,0
"downsides",0,0,0,0,1,0,0,0
"downsides"",",0,0,0,0,1,0,0,0
"drawings",0,0,0,0,2,0,0,0
"drawings"",",0,0,0,0,2,0,0,0
"dropbox",0,0,0,0,1,0,0,0
"dropbox"",",0,0,0,0,1,0,0,0
"dropped",0,0,0,0,1,0,0,0
"dropped"",",0,0,0,0,1,0,0,0
"dwelling",0,0,0,0,1,0,0,0
"dwelling"",",0,0,0,0,1,0,0,0
"e"",",0,0,0,0,1,0,0,0
"earned",0,0,0,0,1,0,0,0
"earned"",",0,0,0,0,1,0,0,0
"easier",0,0,0,0,4,0,2,1
"easier"")",0,0,0,0,1,0,0,0
"easier"",",0,0,0,0,4,0,2,1
"ed"",",0,0,0,0,1,0,0,0
"edit",0,0,0,0,2,0,2,0
"edit"",",0,0,0,0,2,0,2,0
"education",0,0,0,0,1,0,0,1
"education"",",0,0,0,0,1,0,0,1
"else",0,0,0,0,2,0,0,0
"else"",",0,0,0,0,2,0,0,0
"encountered",0,0,0,0,1,0,0,0
"encountered"",",0,0,0,0,1,0,0,0
"end",0,0,0,0,2,0,0,0
"end"",",0,0,0,0,2,0,0,0
"endless",0,0,0,0,1,0,0,0
"endless"",",0,0,0,0,1,0,0,0
"engages",0,0,0,0,2,0,0,0
"engages"",",0,0,0,0,2,0,0,0
"enjoys",0,0,0,0,1,0,0,0
"enjoys"",",0,0,0,0,1,0,0,0
"enough",0,0,0,0,3,1,1,0
"enough"",",0,0,0,0,3,1,1,0
"entities",0,0,0,0,1,0,0,0
"entities"",",0,0,0,0,1,0,0,0
"evaluate",0,0,0,0,1,0,0,0
"evaluate"",",0,0,0,0,1,0,0,0
"even",0,0,0,0,4,5,0,0
"even"",",0,0,0,0,4,5,0,0
"event",0,0,0,0,1,0,0,0
"event"",",0,0,0,0,1,0,0,0
"examble",0,0,0,0,1,0,0,0
"examble"",",0,0,0,0,1,0,0,0
"excellent",0,0,0,0,2,0,0,0
"excellent"",",0,0,0,0,2,0,0,0
"experimented",0,0,0,0,1,0,0,0
"experimented"",",0,0,0,0,1,0,0,0
"explore",0,0,0,0,1,0,0,0
"explore"",",0,0,0,0,1,0,0,0
"extra",0,0,0,0,1,0,1,1
"extra"",",0,0,0,0,1,0,1,1
"extremely",0,0,0,0,1,1,0,0
"extremely"",",0,0,0,0,1,1,0,0
"eye",0,0,0,0,3,0,0,0
"eye"",",0,0,0,0,3,0,0,0
"eyes",0,0,0,0,1,1,0,0
"eyes"",",0,0,0,0,1,1,0,0
"face",0,0,0,0,2,0,0,0
"face"",",0,0,0,0,2,0,0,0
"faces",0,0,0,0,1,0,0,0
"faces"",",0,0,0,0,1,0,0,0
"facilitated",0,0,0,0,1,0,0,0
"facilitated"",",0,0,0,0,1,0,0,0
"facilitator's",0,0,0,0,1,0,0,0
"facilitator's"",",0,0,0,0,1,0,0,0
"facilities",0,0,0,0,1,0,0,0
"facilities"",",0,0,0,0,1,0,0,0
"fact",0,0,0,0,2,0,0,0
"fact"",",0,0,0,0,2,0,0,0
"families",0,0,0,0,1,0,0,0
"families"",",0,0,0,0,1,0,0,0
"fast",0,0,0,0,1,1,0,0
"fast"",",0,0,0,0,1,1,0,0
"faster",0,0,0,0,2,0,1,0
"faster"",",0,0,0,0,2,0,1,0
"feelings",0,0,0,0,1,0,0,0
"feelings"",",0,0,0,0,1,0,0,0
"felt",0,0,0,0,1,1,0,0
"felt"",",0,0,0,0,1,1,0,0
"few",0,0,0,0,3,1,1,0
"few"",",0,0,0,0,3,1,1,0
"field",0,0,0,0,2,0,1,0
"field"",",0,0,0,0,2,0,1,0
"figure",0,0,0,0,1,3,0,0
"figure"",",0,0,0,0,1,3,0,0
"find",0,0,0,0,4,0,1,2
"find"",",0,0,0,0,4,0,1,2
"finger",0,0,0,0,1,0,0,0
"finger"",",0,0,0,0,1,0,0,0
"first",0,0,0,0,2,1,1,1
"first"",",0,0,0,0,2,1,1,1
"fit",0,0,0,0,1,0,0,0
"fit"",",0,0,0,0,2,0,0,0
"fixed",0,0,0,0,1,0,0,0
"fixed"",",0,0,0,0,1,0,0,0
"flat",0,0,0,0,1,0,0,0
"flat"",",0,0,0,0,1,0,0,0
"flipping",0,0,0,0,1,0,0,0
"flipping"",",0,0,0,0,1,0,0,0
"follow",0,0,0,0,1,0,0,0
"follow"",",0,0,0,0,1,0,0,0
"foods",0,0,0,0,1,1,0,0
"foods"",",0,0,0,0,1,1,0,0
"form",0,0,0,0,1,0,0,0
"form"",",0,0,0,0,1,0,0,0
"forward",0,0,0,0,1,0,0,0
"forward"",",0,0,0,0,1,0,0,0
"found",0,0,0,0,5,2,0,0
"found"",",0,0,0,0,5,2,0,0
"framework",0,0,0,0,1,0,0,0
"framework"",",0,0,0,0,1,0,0,0
"friends",0,0,0,0,2,1,2,0
"friends"",",0,0,0,0,2,1,2,0
"future",0,0,0,0,1,1,0,0
"future"",",0,0,0,0,1,1,0,0
"galore",0,0,0,0,1,0,0,0
"galore"",",0,0,0,0,1,0,0,0
"gaze",0,0,0,0,2,0,0,0
"gaze"",",0,0,0,0,2,0,0,0
"getting",0,0,0,0,3,1,0,0
"getting"",",0,0,0,0,3,1,0,0
"give",0,0,0,0,3,2,2,0
"give"",",0,0,0,0,3,2,2,0
"given",0,0,0,0,1,2,0,0
"given"",",0,0,0,0,1,2,0,0
"go"",",0,0,0,0,5,2,0,0
"goals",0,0,0,0,1,0,0,0
"goals"",",0,0,0,0,1,0,0,0
"granddaughter's",0,0,0,0,1,0,0,0
"granddaughter's"",",0,0,0,0,1,0,0,0
"grandson",0,0,0,0,1,0,0,0
"grandson"",",0,0,0,0,1,0,0,0
"greet",0,0,0,0,1,0,0,0
"greet"",",0,0,0,0,1,0,0,0
"guide",0,0,0,0,1,0,0,0
"guide"",",0,0,0,0,1,0,0,0
"guys",0,0,0,0,2,0,0,0
"guys"",",0,0,0,0,2,0,0,0
"had",0,0,0,0,3,3,0,0
"had"",",0,0,0,0,3,3,0,0
"hate",0,0,0,0,1,0,0,0
"hate"",",0,0,0,0,1,0,0,0
"having",0,0,0,0,1,1,1,0
"having"",",0,0,0,0,1,1,1,0
"he"",",0,0,0,0,8,10,0,0
"hear",0,0,0,0,1,0,1,0
"hear"",",0,0,0,0,1,0,1,0
"held",0,0,0,0,1,0,0,0
"held"",",0,0,0,0,1,0,0,0
"helped",0,0,0,0,1,4,0,0
"helped"",",0,0,0,0,1,4,0,0
"helpfully",0,0,0,0,1,0,0,0
"helpfully"",",0,0,0,0,1,0,0,0
"her",0,0,0,0,1,7,0,0
"her"",",0,0,0,0,1,7,0,0
"hi"",",0,0,0,0,1,0,0,0
"hierarchy",0,0,0,0,2,0,0,0
"hierarchy"",",0,0,0,0,2,0,0,0
"highly",0,0,0,0,3,4,0,0
"highly"",",0,0,0,0,3,4,0,0
"him",0,0,0,0,1,3,0,0
"him"",",0,0,0,0,1,3,0,0
"himself",0,0,0,0,3,0,0,0
"himself"",",0,0,0,0,3,0,0,0
"his",0,0,0,0,13,5,1,0
"his"",",0,0,0,0,13,5,1,0
"homework"",",0,0,0,0,1,0,0,0
"hours",0,0,0,0,2,0,0,0
"hours"",",0,0,0,0,2,0,0,0
"however",0,0,0,0,1,0,0,0
"however"",",0,0,0,0,1,0,0,0
"i"",",0,0,0,0,58,39,13,6
"i'm",0,0,0,0,1,1,0,0
"i'm"",",0,0,0,0,1,1,0,0
"i've",0,0,0,0,6,0,2,0
"i've"",",0,0,0,0,6,0,2,0
"idea",0,0,0,0,2,0,0,0
"idea"",",0,0,0,0,2,0,0,0
"ideas",0,0,0,0,1,0,0,0
"ideas"",",0,0,0,0,1,0,0,0
"iep",0,0,0,0,1,0,0,0
"iep"",",0,0,0,0,1,0,0,0
"imagine",0,0,0,0,1,0,0,0
"imagine"",",0,0,0,0,1,0,0,0
"immediately",0,0,0,0,1,0,0,0
"immediately"",",0,0,0,0,1,0,0,0
"implented",0,0,0,0,1,0,0,0
"implented"",",0,0,0,0,1,0,0,0
"implimentation",0,0,0,0,1,0,0,0
"implimentation"",",0,0,0,0,1,0,0,0
"import",0,0,0,0,1,0,0,0
"import"",",0,0,0,0,1,0,0,0
"importance",0,0,0,0,1,0,0,0
"importance"",",0,0,0,0,1,0,0,0
"importing",0,0,0,0,1,0,0,0
"importing"",",0,0,0,0,1,0,0,0
"incorrect",0,0,0,0,1,0,0,0
"incorrect"",",0,0,0,0,1,0,0,0
"incredibly",0,0,0,0,1,0,0,1
"incredibly"",",0,0,0,0,1,0,0,1
"independent",0,0,0,0,2,0,0,0
"independent"",",0,0,0,0,2,0,0,0
"independently",0,0,0,0,1,0,2,0
"independently"",",0,0,0,0,1,0,2,0
"individualized",0,0,0,0,1,0,0,0
"individualized"",",0,0,0,0,1,0,0,0
"inexpensive",0,0,0,0,1,0,0,0
"inexpensive"",",0,0,0,0,1,0,0,0
"infantile",0,0,0,0,1,0,0,0
"infantile"",",0,0,0,0,1,0,0,0
"infrared",0,0,0,0,1,0,0,0
"infrared"",",0,0,0,0,1,0,0,0
"initial",0,0,0,0,1,0,0,0
"initial"",",0,0,0,0,1,0,0,0
"installed",0,0,0,0,1,0,0,0
"installed"",",0,0,0,0,1,0,0,0
"instantly",0,0,0,0,2,0,0,0
"instantly"",",0,0,0,0,2,0,0,0
"instructions",0,0,0,0,2,0,0,0
"instructions"",",0,0,0,0,2,0,0,0
"intellectual",0,0,0,0,1,0,0,0
"intellectual"",",0,0,0,0,1,0,0,0
"intelligently",0,0,0,0,1,0,0,0
"intelligently"",",0,0,0,0,1,0,0,0
"interact",0,0,0,0,1,0,0,0
"interact"",",0,0,0,0,1,0,0,0
"intuitive",0,0,0,0,1,0,0,2
"intuitive"",",0,0,0,0,1,0,0,2
"investing",0,0,0,0,1,0,0,0
"investing"",",0,0,0,0,1,0,0,0
"ipads",0,0,0,0,1,0,0,0
"ipads"",",0,0,0,0,1,0,0,0
"ironic",0,0,0,0,1,0,0,0
"ironic"",",0,0,0,0,1,0,0,0
"isn't",0,0,0,0,1,0,0,0
"isn't"",",0,0,0,0,1,0,0,0
"issue",0,0,0,0,2,1,0,0
"issue"",",0,0,0,0,2,1,0,0
"it's",0,0,0,0,5,0,3,0
"it's"",",0,0,0,0,5,0,3,0
"items",0,0,0,0,1,1,0,0
"items"",",0,0,0,0,1,1,0,0
"jumped",0,0,0,0,1,0,0,0
"jumped"",",0,0,0,0,1,0,0,0
"june",0,0,0,0,1,0,0,0
"june"",",0,0,0,0,1,0,0,0
"keeps",0,0,0,0,2,0,0,0
"keeps"",",0,0,0,0,2,0,0,0
"kevin"",",0,0,0,0,1,0,0,0
"keyword",0,0,0,0,1,0,0,0
"keyword"",",0,0,0,0,1,0,0,0
"know",0,0,0,0,1,1,0,0
"know"",",0,0,0,0,1,1,0,0
"later",0,0,0,0,1,0,0,0
"later"",",0,0,0,0,1,0,0,0
