word,n
the person i,1
the person people,1
the positive and,1
the power of,1
the preconceptions of,1
the pressure to,1
the problem we,1
the pronunciation of,1
the quality of,1
the recent appearance,1
the right to,1
the role social,1
the same but,1
the same i,1
the same way,1
the school slp,1
the school team,1
the settings wordpower,1
the shadows moved,1
the shadows were,1
the skills of,1
the slp expanded,1
the social discourse,1
the sole programmers,1
the stark reality,1
the store a,1
the success of,1
the thrill of,1
the time by,1
the time for,1
the time spent,1
the touchchat vocabularies,1
the tragically brain,1
the tv watching,1
the uk government,1
the uk this,1
the user to,1
the vegetable deserving,1
the vocabulary from,1
the waves and,1
the way others,1
the wide diversity,1
the window as,1
the wordpower42 vocabulary,1
the words include,1
the words with,1
the world knows,1
the worst was,1
the years of,1
their condition although,1
their dad as,1
their darkest desires,1
their disabilities people,1
their everyday lives,1
their friends and,1
their friends as,1
their friends drifted,1
their friend’s new,1
their heads while,1
their humour with,1
their multidimensional personalities,1
their opinions it,1
their own words,1
their peers do.young,1
their peers social,1
their protest with,1
their relationships by,1
their representation in,1
their responses they,1
their responses without,1
their rights it,1
their social media,1
their social relationships,1
their social responsibilities,1
their son had,1
their speech and,1
their use of,1
their various facets,1
their voice heard,1
them a way,1
them all over,1
them are just,1
them become responsible,1
them essentially grieving,1
them feel alienated,1
them for us,1
them more independence,1
them non verbally,1
them over and,1
them present a,1
them register their,1
them seem to,1
them sometimes i,1
them take control,1
them that we,1
them the compatibility,1
them to be,1
them to become,1
them which takes,1
them with our,1
themselves and could,1
themselves it can,1
then build up,1
then everything changed,1
then when she,1
theory research with,1
therapy her device,1
therapy team including,1
there a school,1
there a vegetable,1
there are no,1
there is no,1
there is one,1
there was no,1
there were many,1
these groups can,1
these next two,1
they are in,1
they are ready,1
they are the,1
they belong while,1
they can a,1
they can become,1
they can express,1
they can feel,1
they can make,1
they can't take,1
they could however,1
they decided what,1
they deleted the,1
they did what,1
they do this,1
they expand to,1
they expected otherwise,1
they felt was,1
they get enough,1
they had in,1
they keys that,1
they knew how,1
they may also,1
they may miss,1
they may not,1
they need not,1
they our words,1
they take from,1
they think that,1
they thought i,1
they thought no,1
they treated me,1
they want to,1
they were designed,1
they were kind,1
they were told,1
they've deleted all,1
thing that has,1
things that may,1
things to communicate,1
things to myself,1
things were going,1
think about it,1
think because barney,1
think for the,1
think tc recognized,1
think that 42,1
think twice about,1
think your student,1
thinking i have,1
this area especially,1
this article describes,1
this article suggest,1
this does anyone,1
this i had,1
this if they,1
this in the,1
this is how,1
this matter to,1
this may sound,1
this means that,1
this opportunity i,1
this part of,1
this relieves communicators,1
this school slp,1
this themselves and,1
this to me,1
this using touchchat,1
this vocabulary set,1
this was happening,1
this we are,1
those and they,1
those around me,1
those around us,1
those of others,1
those to me,1
those were the,1
those who had,1
those with accompanying,1
those with processing,1
thought a lot,1
thought about what,1
thought i did,1
thought i started,1
thought no one,1
thought to myself,1
thoughts and wishes,1
thoughts for company,1
thoughts i constructed,1
thoughts so they've,1
threats also need,1
three it seemed,1
three month old,1
thrill of being,1
through a terrible,1
through i still,1
through intuition or,1
through me i,1
through motor planning,1
through my words,1
through the door,1
thrown about the,1
thrust into a,1
tiktok it is,1
time again when,1
time and time,1
time by noticing,1
time establishing a,1
time for aac,1
time found it,1
time it happened,1
time looking for,1
time on social,1
time someone referred,1
time to form,1
time to think,1
time to write,1
times i had,1
times simply to,1
to 20 all,1
to a friend,1
to a range,1
to aac users,1
to abandon the,1
to access the,1
to add additional,1
to allow the,1
to and cared,1
to avoid being,1
to avoid having,1
to be a,1
to be communicating,1
to be managed,1
to be part,1
to be successful,1
to be to,1
to bear alone,1
to become a,1
to become more,1
to being single,1
to bet perhaps,1
to buffer against,1
to buy something,1
to challenge my,1
to challenge the,1
to change anything,1
to collaborate with,1
to collect me,1
to comfort me,1
to comfort to,1
to commands surrounded,1
to comment on,1
to communicate i,1
to communicate it,1
to communicate more,1
to communicate openly,1
to communicate provides,1
to communicate she,1
to communicate that,1
to communicate with,1
to communicate your,1
to comprehend that,1
to connect on,1
to connect to,1
to construct grammatically,1
to control my,1
to core by,1
to create messages,1
to create novel,1
to cry and,1
to deal with,1
to deserve this,1
to details that,1
to die all,1
to disappear the,1
to do this,1
to either close,1
to engage in,1
to engage on,1
to enrich their,1
to examine opportunities,1
to expand communication,1
to explore social,1
to explore this,1
to express in,1
to expression and,1
to face interactions,1
to facebook instagram,1
to feel whole,1
to fight hurt,1
to finally release,1
to find yourself,1
to form their,1
to fringe vocabulary,1
to function in,1
to get anything,1
to get it,1
to give it,1
to go home,1
to go out,1
to have a,1
to have access,1
to have as,1
to have me,1
to have training,1
to help a,1
to her device,1
to increase opportunities,1
to inquire about,1
to just as,1
to keep going,1
to keep me,1
to know how,1
to know what,1
to lack of,1
to learn them,1
to let anybody,1
to life but,1
to life i,1
to look forward,1
to look past,1
to me and,1
to me as,1
to me but,1
to me i,1
to me if,1
to me seemed,1
to me simply,1
to me today,1
to more accurately,1
to more social,1
to my mother,1
to my way,1
to myself simply,1
to myself you,1
to navigate it,1
to notice she,1
to online social,1
to only speaking,1
to others i,1
to participate for,1
to participate in,1
to play out,1
to program in,1
to put it,1
to regularly monitor,1
to replace current,1
to reshape my,1
to retreat from,1
to return but,1
to say i,1
to see me,1
to share my,1
to share them,1
to shout and,1
to simply announce,1
to some i,1
to someone who,1
to speak but,1
to speak while,1
to spend so,1
to spend the,1
to statistics canada,1
to stay connected,1
to support my,1
to support people,1
to support two,1
to take me,1
to tell the,1
to the benefits,1
to the community,1
to the core,1
to the pandemic,1
to the people,1
to the waves,1
to their friends,1
to their speech,1
to them that,1
to they want,1
to think for,1
to three it,1
to truly say,1
to turn me,1
to two two,1
to typically developing,1
to us so,1
to use a,1
to use and,1
to use her,1
to use it,1
to vanish into,1
to various forms,1
to wake up,1
to well nothing,1
to whisper a,1
to whitney houston,1
to write you,1
to you through,1
to your followers,1
today brings me,1
today i am,1
together gradually my,1
together if there,1
together she seems,1
told i was,1
told me that,1
told that actions,1
told to take,1
toll on my,1
too but as,1
too close to,1
too may not,1
too much to,1
took someone new,1
tool that can,1
tool that i,1
tools i have,1
tortured by monotony,1
totally alone i,1
touchchat and limited,1
touchchat application however,1
touchchat application on,1
touchchat as a,1
touchchat device it’s,1
touchchat has the,1
touchchat vocabularies and,1
touchchat was developed,1
touchchat wordpower novachat,1
tracks i felt,1
tragically brain damaged,1
training for the,1
training with several,1
transformed how i,1
trapped inside your,1
trapped with only,1
treated me the,1
treatment network n.d,1
trial and error,1
true communication increases,1
true communication is,1
truly possible to,1
truly say what,1
truly see beyond,1
try to keep,1
trying to collaborate,1
trying to get,1
trying to help,1
turn me combined,1
turned to me,1
turned to three,1
turned to two,1
tv watching barney,1
twice about talking,1
twitter and instagram,1
twitter pinterest and,1
two hours to,1
two turned to,1
two two turned,1
two way communication,1
two words as,1
type them with,1
typically developing children,1
uk government believes,1
uk this article,1
unable to say,1
undeniable that it,1
understand everything but,1
understand what was,1
understanding and creates,1
understanding their condition,1
understood how long,1
undoubtedly increased due,1
unfortunately i feel,1
unfortunately i wasn't,1
unique opportunity for,1
unnecessary additions since,1
until i died,1
up a little,1
up and taken,1
up every two,1
up how was,1
up lamp language,1
up sinking into,1
up social cues,1
up think about,1
up to allow,1
up to fringe,1
up to they,1
up with friends,1
upon and cannot,1
upon the skills,1
urged my parents,1
us human enabling,1
us never think,1
us so why,1
us telling our,1
us to connect,1
us words are,1
usage patterns at,1
use a computer,1
use a platform,1
use aac about,1
use aac is,1
use aac to,1
use and navigate,1
use for them,1
use forms of,1
use her device,1
use in canada,1
use it so,1
use it to,1
use of digital,1
use of social,1
use symbols to,1
use the actual,1
use the cells,1
use the internet,1
use the keyboard,1
use to either,1
used for social,1
used the power,1
used to play,1
used to support,1
user to create,1
users a channel,1
users feel included,1
users here’s a,1
users in 2022,1
users increased social,1
users of augmentative,1
users regularly engaging,1
users will learn,1
uses aac are,1
using a device,1
using a range,1
using any core,1
using it it,1
using it ok,1
using the communication,1
using the device,1
using touchchat as,1
using wp42 setup,1
utter powerlessness i,1
utterances modelled for,1
utterances with core,1
utterly alone wishing,1
vacant shell the,1
valuable resources for,1
valuable to us,1
values and motivations,1
vanish into a,1
vanished other people,1
variety of communicative,1
various facets instead,1
various forms of,1
vegetable deserving of,1
vegetable having the,1
verbally and sexually,1
verbally to someone,1
versions of myself,1
very dark place,1
very hard time,1
very low compared,1
vibrant mind hidden,1
victim a defenseless,1
videos could play,1
videos on social,1
vile online comments,1
virtually impossible to,1
virtually social media,1
visibility of people,1
vocab when trying,1
vocabularies and how,1
vocabulary back in,1
vocabulary besides want,1
vocabulary by repeating,1
vocabulary drink juice,1
vocabulary from touchchat,1
vocabulary in order,1
vocabulary is a,1
vocabulary just thrown,1
vocabulary pageset that,1
vocabulary set that,1
vocabulary set the,1
vocabulary such as,1
vocabulary than you,1
vocabulary that will,1
vocabulary to her,1
vocabulary when i,1
vocabulary words and,1
vocabulary you're teaching,1
voice for myself,1
voice heard in,1
voice i would,1
voice output applications,1
voice output communication,1
voices type them,1
vowel combos and,1
wait to be,1
waiting for death,1
wake up every,1
walk through the,1
walked past looked,1
want and sometimes,1
want more not,1
want to bet,1
want to comment,1
want to do,1
want to inquire,1
want to keep,1
want to shout,1
wanted to cry,1
wanted to fight,1
wanted to go,1
wants needs and,1
warmly as you,1
was a blank,1
was a man,1
was a normal,1
was a silent,1
was amazing my,1
was as good,1
was aware of,1
was began to,1
was beginning to,1
was being said,1
was best i,1
was but they,1
was completely powerless,1
was confused what,1
was developed by,1
was disregarded and,1
was entombed within,1
was exhilarating but,1
was feeling making,1
was filled with,1
was going to,1
was happening i,1
was i struggled,1
was in fact,1
was in line,1
was laid on,1
was like a,1
was martin a,1
was my reality,1
was no one,1
was often too,1
was perceived to,1
was picked up,1
was really exciting,1
was she able,1
was she using,1
was shocked and,1
was shocked but,1
was slowly getting,1
was spent communicating,1
was that i,1
was the best,1
was the feeling,1
was the person,1
was the tragically,1
was through my,1
was thrust into,1
was tortured by,1
was trapped with,1
was using it,1
was waiting for,1
was watching unfortunately,1
washed away like,1
wasn't it made,1
wasn't only an,1
watching barney reruns,1
watching unfortunately i,1
water sensory music,1
waves and in,1
way a child,1
way an aromatherapist,1
way communication for,1
way i would,1
way of communicating,1
way others around,1
way to communicate,1
way to engage,1
way to let,1
ways moreover social,1
we are shining,1
we are so,1
we are told,1
we communicate them,1
we do not,1
we don't limit,1
we have an,1
we have had,1
we have parents,1
we have right,1
we have this,1
we keep our,1
we must carefully,1
we speak the,1
we speak to,1
we speak using,1
we without it,1
week whether through,1
well as accessibility,1
well as vocabulary,1
well if the,1
well my body,1
well nothing pleasant,1
well recognized outcome,1
went to buy,1
were active social,1
were as i,1
were charged with,1
were designed sorry,1
were going well,1
were kind to,1
were many moments,1
were projected it,1
were put away,1
were the last,1
were told i,1
were told to,1
weren't sure what,1
we’re trying to,1
what a little,1
what had i,1
what i ate,1
what i said,1
what i thought,1
what it was,1
what it's like,1
what makes us,1
what person can,1
what she had,1
what their friends,1
what they expected,1
what they felt,1
what they take,1
what they thought,1
what was being,1
wheelchair i often,1
wheelchair i realized,1
wheelchair today i,1
when all i,1
when home those,1
when i gave,1
when i have,1
when she learns,1
when supporting a,1
when they thought,1
when trying to,1
when we speak,1
when whether i,1
where i would,1
where important discussions,1
where the shadows,1
whether i was,1
whether through intuition,1
whether we speak,1
which can affect,1
which different versions,1
which helps them,1
which takes some,1
while he quickly,1
while in hospital,1
while interacting with,1
while those i,1
while using social,1
whilst enriching friendships,1
whisper a word,1
whitney houston singing,1
who are we,1
who had grown,1
who had known,1
who has an,1
who i am,1
who is a,1
who is an,1
who me that,1
who speaks them,1
who specializes in,1
who use forms,1
who uses aac,1
who we are,1
who were charged,1
who will support,1
whole again a,1
why but that,1
why does this,1
wide diversity of,1
widely accepted as,1
will allow her,1
will change place,1
will learn the,1
will need to,1
will not be,1
will please imagine,1
will send you,1
will support the,1
will to challenge,1
williams who is,1
window as my,1
wishes others would,1
wishing you could,1
with 10 buttons,1
with 25 adolescents,1
with a 9,1
with a bigger,1
with aac needs,1
with accompanying disorders,1
with additional technology,1
with caution and,1
with communication deficits,1
with communication difficulties,1
with community values,1
with developmental disabilities,1
with digital technology,1
with disabilities helps,1
with disbelief how,1
with enormous compassion,1
with fantasies i,1
with hashtags and,1
with joan we,1
with language difficulties,1
with me however,1
with memes convey,1
with messaging platforms,1
with more vocabulary,1
with my care,1
with my own,1
with my thoughts,1
with myself unfortunately,1
with no way,1
with only my,1
with others catfishing,1
with others getting,1
with others online,1
with others since,1
with our eyes,1
with our own,1
with people who,1
with processing delays,1
with several aac,1
with someone i,1
with that.typically you,1
with the evolution,1
with the school,1
with the touchchat,1
with them essentially,1
with this vocabulary,1
with those around,1
with to explore,1
with vile online,1
with was she,1
with what they,1
within a chrysalis,1
within a seemingly,1
within a year,1
within our society,1
within the uk,1
within their everyday,1
within this article,1
within you for,1
without any pressure,1
without it true,1
wonder do they,1
wondered about the,1
wondering if anyone,1
word of love,1
word on her,1
wordpower for touchchat,1
wordpower novachat and,1
wordpower42 vocabulary in,1
wordpower42 vocabulary pageset,1
words and see,1
words and will,1
words are among,1
words as warmly,1
words but i,1
words dismissal and,1
words however we,1
words i ever,1
words in my,1
words include go,1
words it's always,1
words some of,1
words that she,1
words what it's,1
words with our,1
work i asserted,1
work thinking i,1
working relationship we,1
working with a,1
world i didn't,1
world knows who,1
world once i,1
world was really,1
worry about picking,1
worse eventually i,1
worse i was,1
worst was the,1
worthless there was,1
worthy of love,1
would be appreciated,1
would be before,1
would be like,1
would call their,1
would change and,1
would choose number,1
would detract from,1
would eventually fail,1
would ever love,1
would ever show,1
would happen again,1
would listen too,1
would need to,1
would never talk,1
would not be,1
would only listen,1
would say things,1
would see that,1
would start praacticalaac.org,1
wp42 setup that,1
write you as,1
year i was,1
year old who,1
year turned to,1
years however i,1
years of constant,1
years of my,1
years people who,1
years that was,1
yes no feel,1
yes starting with,1
yes to core,1
yes yes to,1
yes yes yes,1
yet another heated,1
yet i could,1
yet utterly alone,1
you are having,1
you are recommending,1
you as detailed,1
you being trapped,1
you can collaborate,1
you can hide,1
you can thank,1
you could reach,1
you feel that,1
you for me,1
you have vanished,1
you listening to,1
you or i,1
you some resources,1
you think your,1
you through a,1
you want to,1
you will please,1
you would choose,1
you would need,1
you're not teaching,1
you're teaching your,1
young adults who,1
young communicators to,1
young individuals may,1
young people are,1
your body a,1
your client to,1
your emotions and,1
your followers and,1
your keyboard you,1
your message look,1
your personality appears,1
your student knows,1
your students only,1
yourself because in,1
